,state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,rural_population_prc_urban_population_prc,2008_rep_%_vote_urban_population_prc,smoke_percent_2010_urban_population_prc,WhiteNonHispanicPct2010_urban_population_prc,urban_population_prc_rural_population_prc,per_capita_large_num_rural_population_prc,avg_ann_pay_per_emp_sme_rural_population_prc,avg_ann_pay_per_emp_total_rural_population_prc,2008_dem_%_vote_rural_population_prc,popul_college_grad_prc_rural_population_prc,AsianNonHispanicPct2010_rural_population_prc,HispanicPct2010_rural_population_prc,MultipleRacePct2010_rural_population_prc,smoke_percent_2010_per_capita_sme_num,popul_single_paren_prc_per_capita_sme_num,BlackNonHispanicPct2010_per_capita_sme_num,rural_population_prc_per_capita_large_num,rural_population_prc_avg_ann_pay_per_emp_sme,smoke_percent_2010_avg_ann_pay_per_emp_sme,rural_population_prc_avg_ann_pay_per_emp_total,smoke_percent_2010_avg_ann_pay_per_emp_total,rural_population_prc_2008_dem_%_vote,2008_rep_%_vote_2008_dem_%_vote,WhiteNonHispanicPct2010_2008_dem_%_vote,urban_population_prc_2008_rep_%_vote,2008_dem_%_vote_2008_rep_%_vote,popul_college_grad_prc_2008_rep_%_vote,popul_single_paren_prc_2008_rep_%_vote,BlackNonHispanicPct2010_2008_rep_%_vote,AsianNonHispanicPct2010_2008_rep_%_vote,popul_single_paren_prc_2008_other_%_vote,BlackNonHispanicPct2010_2008_other_%_vote,urban_population_prc_smoke_percent_2010,per_capita_sme_num_smoke_percent_2010,avg_ann_pay_per_emp_sme_smoke_percent_2010,avg_ann_pay_per_emp_total_smoke_percent_2010,popul_college_grad_prc_smoke_percent_2010,AsianNonHispanicPct2010_smoke_percent_2010,HispanicPct2010_smoke_percent_2010,popul_single_paren_prc_popul_hs_grad_prc,BlackNonHispanicPct2010_popul_hs_grad_prc,rural_population_prc_popul_college_grad_prc,2008_rep_%_vote_popul_college_grad_prc,smoke_percent_2010_popul_college_grad_prc,per_capita_sme_num_popul_single_paren_prc,2008_rep_%_vote_popul_single_paren_prc,2008_other_%_vote_popul_single_paren_prc,popul_hs_grad_prc_popul_single_paren_prc,WhiteNonHispanicPct2010_popul_single_paren_prc,urban_population_prc_WhiteNonHispanicPct2010,2008_dem_%_vote_WhiteNonHispanicPct2010,popul_single_paren_prc_WhiteNonHispanicPct2010,BlackNonHispanicPct2010_WhiteNonHispanicPct2010,AsianNonHispanicPct2010_WhiteNonHispanicPct2010,NativeAmericanNonHispanicPct2010_WhiteNonHispanicPct2010,HispanicPct2010_WhiteNonHispanicPct2010,MultipleRacePct2010_WhiteNonHispanicPct2010,per_capita_sme_num_BlackNonHispanicPct2010,2008_rep_%_vote_BlackNonHispanicPct2010,2008_other_%_vote_BlackNonHispanicPct2010,popul_hs_grad_prc_BlackNonHispanicPct2010,WhiteNonHispanicPct2010_BlackNonHispanicPct2010,rural_population_prc_AsianNonHispanicPct2010,2008_rep_%_vote_AsianNonHispanicPct2010,smoke_percent_2010_AsianNonHispanicPct2010,WhiteNonHispanicPct2010_AsianNonHispanicPct2010,WhiteNonHispanicPct2010_NativeAmericanNonHispanicPct2010,rural_population_prc_HispanicPct2010,smoke_percent_2010_HispanicPct2010,WhiteNonHispanicPct2010_HispanicPct2010,rural_population_prc_MultipleRacePct2010,WhiteNonHispanicPct2010_MultipleRacePct2010
646,IL,Whiteside,10.4,58498.0,0.62656843,0.37343157,0.001880406,0.017829669,0.002085541,31453.42301,38104.24085,33999.19455,0.001711853,0.580056493,0.404482272,0.015461235,0.2434,0.78,0.14,0.11,1.0,0.8376354747170843,85.92,1.21,0.46,0.15,11.03,2.21,0.23398043252733508,0.2534358221298729,0.152506755862,53.8347595056,0.23398043252733508,0.0007788068499293699,11745.701136498425,12696.372599541943,0.216611406869684,0.052280419800000005,0.1717785222,4.1189502171,0.8252837697,0.0043397414346,0.00196126359,0.02157389949,0.0007788068499293699,11745.701136498425,7655.763160634,12696.372599541943,8275.40395347,0.216611406869684,0.23462256817699206,49.838453878559996,0.2534358221298729,0.23462256817699206,0.05662751808,0.04449304992,0.48942354911999997,0.18606184511999999,0.00170073585,0.01870809435,0.152506755862,0.0043397414346,7655.763160634,8275.40395347,0.034076,0.11196400000000001,2.6847019999999997,0.0858,0.9438,0.052280419800000005,0.05662751808,0.034076,0.00196126359,0.04449304992,0.00170073585,0.0858,9.4512,53.8347595056,49.838453878559996,9.4512,103.9632,39.5232,12.888,947.6976,189.8832,0.02157389949,0.48942354911999997,0.01870809435,0.9438,103.9632,0.1717785222,0.18606184511999999,0.11196400000000001,39.5232,12.888,4.1189502171,2.6847019999999997,947.6976,0.8252837697,189.8832
647,IL,Will,11.2,677560.0,0.960706063,0.039293937,0.001695791,0.01685312,0.001140858,38751.62705,40757.05751,39760.5444,0.001050829,0.560037707,0.42803226,0.011930033,0.2105999999999999,0.89,0.29,0.08,1.0,0.8884822008383022,67.24,10.98,4.5,0.12,15.62,2.28,0.037749923515040036,0.4112131873415924,0.2023246968677999,64.59787567612,0.037749923515040036,4.4828802377946005e-05,1522.703991950196,1562.3483267393028,0.02200608637648246,0.01139524173,0.1768227165,0.61377129594,0.08959017636,0.003549267071999998,0.0013482496,0.1850472576,4.4828802377946005e-05,1522.703991950196,8161.092656729997,1562.3483267393028,8373.570650639997,0.02200608637648246,0.23971420541242783,37.65693541868,0.4112131873415924,0.23971420541242783,0.12412935539999999,0.0342425808,4.6997942148,1.92614517,0.00095440264,0.13099176234,0.2023246968677999,0.003549267071999998,8161.092656729997,8373.570650639997,0.06107399999999997,0.9476999999999995,3.2895719999999984,0.0712,9.7722,0.01139524173,0.12412935539999999,0.06107399999999997,0.0013482496,0.0342425808,0.00095440264,0.0712,5.3792,64.59787567612,37.65693541868,5.3792,738.2952,302.58,8.0688,1050.2887999999998,153.30719999999997,0.1850472576,4.6997942148,0.13099176234,9.7722,738.2952,0.1768227165,1.92614517,0.9476999999999995,302.58,8.0688,0.61377129594,3.2895719999999984,1050.2887999999998,0.08959017636,153.30719999999997
648,IL,Williamson,9.8,66357.0,0.652018627,0.347981373,0.00541013,0.01954579,0.00227557,31308.58707,33241.05425,32218.12749,0.00137137,0.419000032,0.564128354,0.016871614,0.2426,0.87,0.2,0.09,1.9,1.1151800111518,91.5,3.79,0.84,0.31,1.96,1.65,0.22689033704503486,0.36782219482685,0.15817971891020002,59.6597043705,0.22689033704503486,0.00079185597295761,10894.805115308647,11211.308239459242,0.14580420642240394,0.0695962746,0.29230435332,0.68204349108,0.5741692654499999,0.004741808654,0.0017591211,0.0740785441,0.00079185597295761,10894.805115308647,7595.463223182001,11211.308239459242,7816.117729074,0.14580420642240394,0.23636979837810737,38.338502928000004,0.36782219482685,0.23636979837810737,0.11282567080000001,0.05077155186,2.13804646166,0.47386781736000005,0.00151844526,0.06394341706000001,0.15817971891020002,0.004741808654,7595.463223182001,7816.117729074,0.04852000000000001,0.203784,0.47549600000000003,0.0783,3.2973,0.0695962746,0.11282567080000001,0.04852000000000001,0.0017591211,0.05077155186,0.00151844526,0.0783,8.235,59.6597043705,38.338502928000004,8.235,346.785,76.86,28.365,179.34,150.975,0.0740785441,2.13804646166,0.06394341706000001,3.2973,346.785,0.29230435332,0.47386781736000005,0.203784,76.86,28.365,0.68204349108,0.47549600000000003,179.34,0.5741692654499999,150.975
649,IL,Winnebago,14.1,295266.0,0.920857803,0.079142197,0.008954638,0.017699295,0.001764511,35256.36675,40364.57185,37796.68761,0.002729742,0.55568868,0.427561473,0.016749847,0.245,0.68,0.2,0.11,0.7,1.1582776208571253,72.54,11.97,2.28,0.19,10.9,2.82,0.07287870965401319,0.39372331867422383,0.22561016173499998,66.79902502962,0.07287870965401319,0.000139647277170667,2790.2663228327497,2991.312896778079,0.04397842298322996,0.0158284394,0.18044420915999998,0.8626499473,0.22318099553999998,0.004336327275,0.00194692245,0.21186056115000002,0.000139647277170667,2790.2663228327497,8637.809853750001,2991.312896778079,9260.18846445,0.04397842298322996,0.23759107055022569,40.30965684720001,0.39372331867422383,0.23759107055022569,0.08551229460000001,0.04703176203,5.117910831810001,0.9748401584399999,0.0018424831700000002,0.20049566859000004,0.22561016173499998,0.004336327275,8637.809853750001,9260.18846445,0.049,0.5586,2.6705,0.0748,8.139600000000002,0.0158284394,0.08551229460000001,0.049,0.00194692245,0.04703176203,0.0018424831700000002,0.0748,7.979400000000001,66.79902502962,40.30965684720001,7.979400000000001,868.3038000000001,165.3912,13.782600000000002,790.6860000000001,204.5628,0.21186056115000002,5.117910831810001,0.20049566859000004,8.139600000000002,868.3038000000001,0.18044420915999998,0.9748401584399999,0.5586,165.3912,13.782600000000002,0.8626499473,2.6705,790.6860000000001,0.22318099553999998,204.5628
650,IL,Woodford,7.7,38664.0,0.451143182,0.548856818,0.000439685,0.018001241,0.00100869,30639.85375,38587.77886,32668.39955,0.001060418,0.359236257,0.625724991,0.015038752,0.2034,0.84,0.25,0.06,0.5,1.0086902545003105,96.46,0.48,0.54,0.17,1.36,1.09,0.24761301133491484,0.28229156349666135,0.09176252321879999,43.51727133572,0.24761301133491484,0.00055362638374842,16816.892633210366,17930.27382616563,0.19716926892725023,0.1372142045,0.29638268172,0.74644527248,0.59825393162,0.0036614524194000003,0.00108007446,0.00864059568,0.00055362638374842,16816.892633210366,6232.14625275,17930.27382616563,6644.752468469999,0.19716926892725023,0.2247831036781987,34.65192935022,0.28229156349666135,0.2247831036781987,0.15643124775,0.03754349946,0.30034799568,0.33789149514000005,0.00090232512,0.00721860096,0.09176252321879999,0.0036614524194000003,6232.14625275,6644.752468469999,0.05085,0.109836,0.27662400000000004,0.05039999999999999,0.40319999999999995,0.1372142045,0.15643124775,0.05085,0.00108007446,0.03754349946,0.00090232512,0.05039999999999999,5.787599999999999,43.51727133572,34.65192935022,5.787599999999999,46.300799999999995,52.0884,16.3982,131.1856,105.1414,0.00864059568,0.30034799568,0.00721860096,0.40319999999999995,46.300799999999995,0.29638268172,0.33789149514000005,0.109836,52.0884,16.3982,0.74644527248,0.27662400000000004,131.1856,0.59825393162,105.1414
651,IN,Adams,9.8,34387.0,0.463256463,0.536743537,0.000290808,0.018117312,0.001686684,27662.23827,33538.61051,29857.90521,0.001819583,0.364685858,0.621919633,0.013394509,0.2646,0.86,0.12,0.1,0.9,1.845480161566565,94.57,0.3,0.23,0.17,4.11,0.88,0.24864991248872964,0.2881082894538381,0.12257766010980001,43.81016370591,0.24864991248872964,0.0009053167359613079,14847.527610376561,16026.037649826128,0.19574277731679973,0.06440922444,0.12345101351,2.20601593707,0.47233431255999997,0.0047938407552,0.0018117312,0.0054351936,0.0009053167359613079,14847.527610376561,7319.428246242001,16026.037649826128,7900.401718566,0.19574277731679973,0.2268052949676501,34.48834159105999,0.2881082894538381,0.2268052949676501,0.07463035595999999,0.0621919633,0.18657588989999999,0.14304151559,0.0013394509000000001,0.0040183527,0.12257766010980001,0.0047938407552,7319.428246242001,7900.401718566,0.031752,0.060858,1.087506,0.08600000000000001,0.258,0.06440922444,0.07463035595999999,0.031752,0.0018117312,0.0621919633,0.0013394509000000001,0.08600000000000001,9.456999999999999,43.81016370591,34.48834159105999,9.456999999999999,28.371,21.7511,16.0769,388.6827,83.2216,0.0054351936,0.18657588989999999,0.0040183527,0.258,28.371,0.12345101351,0.14304151559,0.060858,21.7511,16.0769,2.20601593707,1.087506,388.6827,0.47233431255999997,83.2216
652,IN,Allen,10.5,355329.0,0.881203054,0.118796946,0.002378078,0.019508681,0.001879948,34071.13009,42132.12289,38182.70531,0.002257063,0.474062691,0.517502195,0.008435113,0.2325,0.75,0.25,0.11,1.0,0.1785965297394512,76.49,11.54,2.7,0.28,6.5,2.94,0.10468423162107308,0.4560245146857036,0.204879710055,67.40322160046,0.10468423162107308,0.000223332081038808,4047.546201460705,4535.988780845983,0.056317199903341685,0.0296992365,0.3207517542,0.772180149,0.34926302123999997,0.0045357683325000005,0.00214595491,0.22513017874,0.000223332081038808,4047.546201460705,7921.537745925,4535.988780845983,8877.478984575,0.056317199903341685,0.24532848316010675,36.261055234589996,0.4560245146857036,0.24532848316010675,0.12937554875,0.056925241450000004,5.9719753303,1.3972559265000002,0.0009278624299999999,0.09734120401999999,0.204879710055,0.0045357683325000005,7921.537745925,8877.478984575,0.058125,0.62775,1.51125,0.0825,8.655,0.0296992365,0.12937554875,0.058125,0.00214595491,0.056925241450000004,0.0009278624299999999,0.0825,8.4139,67.40322160046,36.261055234589996,8.4139,882.6945999999999,206.523,21.4172,497.18499999999995,224.8806,0.22513017874,5.9719753303,0.09734120401999999,8.655,882.6945999999999,0.3207517542,1.3972559265000002,0.62775,206.523,21.4172,0.772180149,1.51125,497.18499999999995,0.34926302123999997,224.8806
653,IN,Bartholomew,9.3,76794.0,0.662968461,0.337031539,0.00140636,0.017670651,0.003320572,34658.73161,45773.7187,41064.11483,0.002135584,0.437038946,0.549785781,0.013175273,0.2235,0.74,0.26,0.09,1.4,1.1849884105529078,87.01,1.77,3.41,0.19,6.2,1.58,0.22344128071929145,0.364490633109253,0.1481734510335,57.68488579161,0.22344128071929145,0.001119137491520308,11681.08565430625,13839.901818827622,0.1472959085733179,0.08762820014,1.14927754799,2.0895955418,0.53250983162,0.0039493904985,0.0015903585899999999,0.03127705227,0.001119137491520308,11681.08565430625,7746.226514835001,13839.901818827622,9177.829664505,0.1472959085733179,0.24027779825402681,38.02675869146,0.364490633109253,0.24027779825402681,0.14294430306,0.049480720289999995,0.9731208323699999,1.87476951321,0.00118577457,0.02332023321,0.1481734510335,0.0039493904985,7746.226514835001,9177.829664505,0.05811,0.762135,1.3857000000000002,0.06659999999999999,1.3098,0.08762820014,0.14294430306,0.05811,0.0015903585899999999,0.049480720289999995,0.00118577457,0.06659999999999999,7.8309,57.68488579161,38.02675869146,7.8309,154.0077,296.70410000000004,16.5319,539.4620000000001,137.47580000000002,0.03127705227,0.9731208323699999,0.02332023321,1.3098,154.0077,1.14927754799,1.87476951321,0.762135,296.70410000000004,16.5319,2.0895955418,1.3857000000000002,539.4620000000001,0.53250983162,137.47580000000002
654,IN,Benton,9.0,8854.0,0.0,1.0,0.000112943,0.020216851,0.001807093,26786.69725,34710.6383,27993.51912,0.002371809,0.409805978,0.572364971,0.017829051,0.261,0.77,0.15,0.09,2.3,2.145922746781116,93.72,0.41,0.17,0.12,4.87,1.14,0.0,0.0,0.0,0.0,0.0,0.001807093,26786.69725,27993.51912,0.409805978,0.15,0.17,4.87,1.14,0.005276598111,0.00181951659,0.00828890891,0.001807093,26786.69725,6991.327982250001,27993.51912,7306.308490320001,0.409805978,0.2345585867135966,38.40701625816,0.0,0.2345585867135966,0.08585474565,0.05151284738999999,0.23466963810999997,0.09730204507,0.00160461459,0.007309910909999999,0.0,0.005276598111,6991.327982250001,7306.308490320001,0.03915,0.04437000000000001,1.2710700000000001,0.0693,0.3157,0.15,0.08585474565,0.03915,0.00181951659,0.05151284738999999,0.00160461459,0.0693,8.4348,0.0,38.40701625816,8.4348,38.4252,15.932400000000001,11.2464,456.4164,106.84079999999999,0.00828890891,0.23466963810999997,0.007309910909999999,0.3157,38.4252,0.17,0.09730204507,0.04437000000000001,15.932400000000001,11.2464,4.87,1.2710700000000001,456.4164,1.14,106.84079999999999
655,IN,Blackford,14.0,12766.0,0.49389002,0.50610998,0.000861664,0.015196616,0.002663324,28038.46154,34305.46358,30852.7881,0.004968667,0.492005146,0.494394413,0.013600441,0.3076,0.79,0.12,0.1,2.3,2.3499921666927777,97.16,0.38,0.15,0.17,0.92,1.26,0.24996266814439957,0.24417646652445824,0.151920570152,47.9863543432,0.24996266814439957,0.00134793485637352,14190.545209240168,15614.903968235238,0.24900871460195706,0.06073319759999999,0.07591649699999999,0.4656211816,0.6376985747999999,0.0046744790816,0.0015196616,0.00577471408,0.00134793485637352,14190.545209240168,8624.630769704,15614.903968235238,9490.31761956,0.24900871460195706,0.2432445953496493,47.80321998536,0.24417646652445824,0.2432445953496493,0.059327329559999996,0.0494394413,0.18786987693999999,0.07415916195,0.0013600441,0.00516816758,0.151920570152,0.0046744790816,8624.630769704,9490.31761956,0.03691199999999999,0.046139999999999994,0.282992,0.07900000000000001,0.3002,0.06073319759999999,0.059327329559999996,0.03691199999999999,0.0015196616,0.0494394413,0.0013600441,0.07900000000000001,9.716000000000001,47.9863543432,47.80321998536,9.716000000000001,36.9208,14.573999999999998,16.5172,89.3872,122.4216,0.00577471408,0.18786987693999999,0.00516816758,0.3002,36.9208,0.07591649699999999,0.07415916195,0.046139999999999994,14.573999999999998,16.5172,0.4656211816,0.282992,89.3872,0.6376985747999999,122.4216
656,IN,Boone,7.4,56640.0,0.655949859,0.344050141,0.000141243,0.020180085,0.002312853,34499.94277,33018.30242,33785.28262,0.002269951,0.365969903,0.623785041,0.010245056,0.2021,0.83,0.35,0.07,1.5,1.0593220338983051,93.84,0.85,1.66,0.16,2.24,1.35,0.2256796414778801,0.40917170969025923,0.1325674665039,61.554334768560004,0.2256796414778801,0.000795737400762273,11869.71017451043,11623.831249135848,0.12591199672890632,0.12041754934999999,0.57112323406,0.7706723158400001,0.46446769035,0.0040783951785,0.0014126059500000003,0.017153072249999998,0.000795737400762273,11869.71017451043,6972.438433817,11623.831249135848,6828.005617502,0.12591199672890632,0.22828655094762101,34.34261569752,0.40917170969025923,0.22828655094762101,0.21832476434999998,0.04366495287,0.53021728485,1.0354831680599998,0.0007171539200000001,0.0087082976,0.1325674665039,0.0040783951785,6972.438433817,6828.005617502,0.07073499999999999,0.335486,0.45270400000000005,0.058100000000000006,0.7054999999999999,0.12041754934999999,0.21832476434999998,0.07073499999999999,0.0014126059500000003,0.04366495287,0.0007171539200000001,0.058100000000000006,6.568800000000001,61.554334768560004,34.34261569752,6.568800000000001,79.764,155.77439999999999,15.0144,210.20160000000004,126.68400000000001,0.017153072249999998,0.53021728485,0.0087082976,0.7054999999999999,79.764,0.57112323406,1.0354831680599998,0.335486,155.77439999999999,15.0144,0.7706723158400001,0.45270400000000005,210.20160000000004,0.46446769035,126.68400000000001
657,IN,Brown,10.1,15242.0,0.0,1.0,0.000262433,0.021847527,0.001049731,21863.59077,31985.22167,22798.81657,0.002418318,0.478460583,0.504034761,0.017504655,0.2403,0.72,0.21,0.07,0.7,2.493111140270306,96.84,0.35,0.29,0.31,1.17,1.14,0.0,0.0,0.0,0.0,0.0,0.001049731,21863.59077,22798.81657,0.478460583,0.21,0.29,1.17,1.14,0.0052499607381,0.00152932689,0.007646634449999999,0.001049731,21863.59077,5253.820862031,22798.81657,5478.555621771,0.478460583,0.24116076560032565,46.334122857720004,0.0,0.24116076560032565,0.10584729980999999,0.03528243327,0.17641216634999998,0.14617008068999998,0.0012253258500000003,0.00612662925,0.0,0.0052499607381,5253.820862031,5478.555621771,0.050463,0.069687,0.281151,0.0504,0.252,0.21,0.10584729980999999,0.050463,0.00152932689,0.03528243327,0.0012253258500000003,0.0504,6.778800000000001,0.0,46.334122857720004,6.778800000000001,33.894,28.0836,30.020400000000002,113.30279999999999,110.3976,0.007646634449999999,0.17641216634999998,0.00612662925,0.252,33.894,0.29,0.14617008068999998,0.069687,28.0836,30.020400000000002,1.17,0.281151,113.30279999999999,1.14,110.3976
658,IN,Carroll,9.6,20155.0,0.185958819,0.814041181,0.000744232,0.017663111,0.001041925,23219.48956,37592.62156869046,29557.78302,0.002381543,0.427655678,0.556089744,0.016254579,0.2653,0.83,0.15,0.07,1.0,1.0915405606549244,95.2,0.21,0.1,0.16,3.53,0.98,0.15137813663612523,0.10340979205225233,0.0493348746807,17.7032795688,0.15137813663612523,0.000848169857513425,18901.62070363957,24061.252597342547,0.34812933318047573,0.12210617715,0.0814041181,2.87356536893,0.79776035738,0.004686023348299999,0.00123641777,0.0037092533099999997,0.000848169857513425,18901.62070363957,6160.130580268,24061.252597342547,7841.679835206,0.34812933318047573,0.23781493649916643,40.7128205456,0.10340979205225233,0.23781493649916643,0.0834134616,0.038926282080000006,0.11677884624,0.055608974400000004,0.0011378205300000002,0.0034134615900000003,0.0493348746807,0.004686023348299999,6160.130580268,7841.679835206,0.039795,0.026529999999999998,0.9365089999999999,0.058100000000000006,0.17429999999999998,0.12210617715,0.0834134616,0.039795,0.00123641777,0.038926282080000006,0.0011378205300000002,0.058100000000000006,6.664000000000001,17.7032795688,40.7128205456,6.664000000000001,19.992,9.520000000000001,15.232000000000001,336.056,93.296,0.0037092533099999997,0.11677884624,0.0034134615900000003,0.17429999999999998,19.992,0.0814041181,0.055608974400000004,0.026529999999999998,9.520000000000001,15.232000000000001,2.87356536893,0.9365089999999999,336.056,0.79776035738,93.296
659,IN,Cass,10.6,38966.0,0.553328543,0.446671457,0.000923882,0.015167069,0.002284042,27719.62617,30929.84956,29272.3652,0.004337114,0.447901361,0.533188526,0.018910113,0.2904,0.77,0.12,0.09,1.0,1.3858235384694348,83.72,1.33,1.04,0.26,12.57,1.57,0.24715606650149716,0.29502843023589764,0.1606866088872,46.32466561996,0.24715606650149716,0.001020216367989194,12381.56580884923,13075.130013720096,0.20006475351015296,0.05360057484,0.46453831528,5.61466021449,0.70127418749,0.0044045168376,0.00136503621,0.020172201770000002,0.001020216367989194,12381.56580884923,8049.779439768,13075.130013720096,8500.69485408,0.20006475351015296,0.23881586646498387,37.49830194292,0.29502843023589764,0.23881586646498387,0.06398262312,0.04798696734,0.70914073958,0.55451606704,0.0017019101699999998,0.02515045029,0.1606866088872,0.0044045168376,8049.779439768,8500.69485408,0.034848,0.302016,3.650328,0.0693,1.0241,0.05360057484,0.06398262312,0.034848,0.00136503621,0.04798696734,0.0017019101699999998,0.0693,7.5348,46.32466561996,37.49830194292,7.5348,111.3476,87.0688,21.7672,1052.3604,131.4404,0.020172201770000002,0.70914073958,0.02515045029,1.0241,111.3476,0.46453831528,0.55451606704,0.302016,87.0688,21.7672,5.61466021449,3.650328,1052.3604,0.70127418749,131.4404
660,IN,Clark,9.3,110232.0,0.79485086,0.20514914,0.00516184,0.016819073,0.002512882,32695.82698,33113.51493,32891.60058,0.003755715,0.459989523,0.53066527,0.009345207,0.2935999999999999,0.71,0.17,0.1,0.9,1.2972639523913203,85.17,6.84,0.78,0.23,4.85,2.23,0.16306297035726042,0.4217997462316322,0.23336821249599995,67.69744774620001,0.16306297035726042,0.00051551558122148,6707.520786535798,6747.683572210502,0.09436645505246023,0.0348753538,0.1600163292,0.994973329,0.4574825822,0.004938079832799999,0.0016819073000000002,0.11504245932,0.00051551558122148,6707.520786535798,9599.494801327997,6747.683572210502,9656.973930287997,0.09436645505246023,0.2441004644199662,39.17730767391,0.4217997462316322,0.2441004644199662,0.0902130959,0.053066527,3.6297504467999997,0.41391891059999997,0.0009345207,0.06392121587999999,0.23336821249599995,0.004938079832799999,9599.494801327997,9656.973930287997,0.04991199999999999,0.22900799999999993,1.4239599999999994,0.071,4.8564,0.0348753538,0.0902130959,0.04991199999999999,0.0016819073000000002,0.053066527,0.0009345207,0.071,8.517000000000001,67.69744774620001,39.17730767391,8.517000000000001,582.5628,66.43260000000001,19.589100000000002,413.0745,189.9291,0.11504245932,3.6297504467999997,0.06392121587999999,4.8564,582.5628,0.1600163292,0.41391891059999997,0.22900799999999993,66.43260000000001,19.589100000000002,0.994973329,1.4239599999999994,413.0745,0.4574825822,189.9291
661,IN,Clay,10.9,26890.0,0.391111938,0.608888062,0.001970993,0.015656378,0.001710673,26652.01005,32560.0,28804.55181,0.002709557,0.434752084,0.549978061,0.015269855,0.2693,0.69,0.16,0.08,0.7,1.524730383042023,97.23,0.32,0.22,0.21,1.14,0.88,0.23814338995388415,0.21510298529519223,0.10532644490339998,38.027813731740004,0.23814338995388415,0.0010416083676857261,16228.090747749024,17538.747728369493,0.2647153538772212,0.09742208992000001,0.13395537364000001,0.69413239068,0.5358214945600001,0.004216262595399999,0.00125251024,0.00501004096,0.0010416083676857261,16228.090747749024,7177.3863064649995,17538.747728369493,7757.065802433,0.2647153538772212,0.23910410817402913,42.27094512732,0.21510298529519223,0.23910410817402913,0.08799648976,0.04399824488,0.17599297952,0.12099517342,0.0012215884000000002,0.004886353600000001,0.10532644490339998,0.004216262595399999,7177.3863064649995,7757.065802433,0.043088,0.059246,0.30700199999999994,0.0552,0.2208,0.09742208992000001,0.08799648976,0.043088,0.00125251024,0.04399824488,0.0012215884000000002,0.0552,7.7784,38.027813731740004,42.27094512732,7.7784,31.1136,21.390600000000003,20.4183,110.84219999999999,85.56240000000001,0.00501004096,0.17599297952,0.004886353600000001,0.2208,31.1136,0.13395537364000001,0.12099517342,0.059246,21.390600000000003,20.4183,0.69413239068,0.30700199999999994,110.84219999999999,0.5358214945600001,85.56240000000001
662,IN,Clinton,9.9,33224.0,0.502167108,0.497832892,0.001685529,0.01532025,0.002167108,27140.31932,34786.75799,30934.51909,0.003895678,0.428260168,0.558344093,0.013395739,0.2741,0.72,0.14,0.08,1.5,2.10691066698772,85.33,0.42,0.2,0.13,13.23,1.27,0.24999530364291633,0.28038203845069304,0.1376440043028,42.849919325639995,0.24999530364291633,0.0010788576429163362,13511.343656879073,15400.22110120391,0.21320199796384587,0.06969660488000001,0.09956657840000001,6.586329161160001,0.63224777284,0.004199280525000001,0.00122562,0.006434505,0.0010788576429163362,13511.343656879073,7439.161525612,15400.22110120391,8479.151682569001,0.21320199796384587,0.23911653506998762,36.54344013544,0.28038203845069304,0.23911653506998762,0.07816817302000001,0.04466752744,0.23450451905999997,0.1116688186,0.0010716591200000002,0.00562621038,0.1376440043028,0.004199280525000001,7439.161525612,8479.151682569001,0.038374000000000005,0.05482000000000001,3.6263430000000003,0.0576,0.3024,0.06969660488000001,0.07816817302000001,0.038374000000000005,0.00122562,0.04466752744,0.0010716591200000002,0.0576,6.8264,42.849919325639995,36.54344013544,6.8264,35.8386,17.066,11.0929,1128.9159,108.3691,0.006434505,0.23450451905999997,0.00562621038,0.3024,35.8386,0.09956657840000001,0.1116688186,0.05482000000000001,17.066,11.0929,6.586329161160001,3.6263430000000003,1128.9159,0.63224777284,108.3691
663,IN,Crawford,12.6,10713.0,0.0,1.0,0.001493513,0.011201344,0.000840101,19584.97317,28088.42105,27069.43336,0.004640157,0.481871838,0.504426644,0.013701518,0.2664999999999999,0.76,0.1,0.1,1.8,1.3068234854849248,96.98,0.2,0.19,0.37,1.18,1.12,0.0,0.0,0.0,0.0,0.0,0.000840101,19584.97317,27069.43336,0.481871838,0.1,0.19,1.18,1.12,0.0029851581759999988,0.0011201344,0.0022402688,0.000840101,19584.97317,5219.395349804999,27069.43336,7214.003990439997,0.481871838,0.24306899408045168,46.73193084924,0.0,0.24306899408045168,0.050442664400000004,0.050442664400000004,0.10088532880000001,0.09584106236,0.0013701518,0.0027403036,0.0,0.0029851581759999988,5219.395349804999,7214.003990439997,0.026649999999999993,0.050634999999999986,0.31446999999999986,0.07600000000000001,0.15200000000000002,0.1,0.050442664400000004,0.026649999999999993,0.0011201344,0.050442664400000004,0.0013701518,0.07600000000000001,9.698,0.0,46.73193084924,9.698,19.396,18.4262,35.882600000000004,114.43639999999999,108.61760000000001,0.0022402688,0.10088532880000001,0.0027403036,0.15200000000000002,19.396,0.19,0.09584106236,0.050634999999999986,18.4262,35.882600000000004,1.18,0.31446999999999986,114.43639999999999,1.12,108.61760000000001
