,state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,rural_population_prc_urban_population_prc,per_capita_large_num_urban_population_prc,avg_ann_pay_per_emp_sme_urban_population_prc,avg_ann_pay_per_emp_large_urban_population_prc,avg_ann_pay_per_emp_total_urban_population_prc,2008_dem_%_vote_urban_population_prc,popul_college_grad_prc_urban_population_prc,popul_single_paren_prc_urban_population_prc,AsianNonHispanicPct2010_urban_population_prc,HispanicPct2010_urban_population_prc,MultipleRacePct2010_urban_population_prc,urban_population_prc_rural_population_prc,smoke_percent_2010_rural_population_prc,WhiteNonHispanicPct2010_rural_population_prc,popul_hs_grad_prc_per_capita_sme_num,popul_college_grad_prc_per_capita_sme_num,liquor_stores_per10k_per_capita_sme_num,WhiteNonHispanicPct2010_per_capita_sme_num,urban_population_prc_per_capita_large_num,urban_population_prc_avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large_avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_sme,popul_college_grad_prc_avg_ann_pay_per_emp_sme,AsianNonHispanicPct2010_avg_ann_pay_per_emp_sme,urban_population_prc_avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_sme_avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_large,popul_college_grad_prc_avg_ann_pay_per_emp_large,AsianNonHispanicPct2010_avg_ann_pay_per_emp_large,urban_population_prc_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_sme_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_large_avg_ann_pay_per_emp_total,popul_college_grad_prc_avg_ann_pay_per_emp_total,AsianNonHispanicPct2010_avg_ann_pay_per_emp_total,urban_population_prc_2008_dem_%_vote,2008_rep_%_vote_2008_dem_%_vote,popul_college_grad_prc_2008_dem_%_vote,popul_single_paren_prc_2008_dem_%_vote,BlackNonHispanicPct2010_2008_dem_%_vote,AsianNonHispanicPct2010_2008_dem_%_vote,2008_dem_%_vote_2008_rep_%_vote,WhiteNonHispanicPct2010_2008_rep_%_vote,popul_hs_grad_prc_2008_other_%_vote,WhiteNonHispanicPct2010_2008_other_%_vote,rural_population_prc_smoke_percent_2010,popul_college_grad_prc_smoke_percent_2010,per_capita_sme_num_popul_hs_grad_prc,2008_other_%_vote_popul_hs_grad_prc,popul_single_paren_prc_popul_hs_grad_prc,WhiteNonHispanicPct2010_popul_hs_grad_prc,urban_population_prc_popul_college_grad_prc,per_capita_sme_num_popul_college_grad_prc,avg_ann_pay_per_emp_sme_popul_college_grad_prc,avg_ann_pay_per_emp_large_popul_college_grad_prc,avg_ann_pay_per_emp_total_popul_college_grad_prc,2008_dem_%_vote_popul_college_grad_prc,smoke_percent_2010_popul_college_grad_prc,AsianNonHispanicPct2010_popul_college_grad_prc,MultipleRacePct2010_popul_college_grad_prc,urban_population_prc_popul_single_paren_prc,2008_dem_%_vote_popul_single_paren_prc,popul_hs_grad_prc_popul_single_paren_prc,WhiteNonHispanicPct2010_popul_single_paren_prc,BlackNonHispanicPct2010_popul_single_paren_prc,per_capita_sme_num_liquor_stores_per10k,rural_population_prc_WhiteNonHispanicPct2010,per_capita_sme_num_WhiteNonHispanicPct2010,2008_rep_%_vote_WhiteNonHispanicPct2010,2008_other_%_vote_WhiteNonHispanicPct2010,popul_hs_grad_prc_WhiteNonHispanicPct2010,popul_single_paren_prc_WhiteNonHispanicPct2010,BlackNonHispanicPct2010_WhiteNonHispanicPct2010,HispanicPct2010_WhiteNonHispanicPct2010,2008_dem_%_vote_BlackNonHispanicPct2010,popul_single_paren_prc_BlackNonHispanicPct2010,WhiteNonHispanicPct2010_BlackNonHispanicPct2010,urban_population_prc_AsianNonHispanicPct2010,avg_ann_pay_per_emp_sme_AsianNonHispanicPct2010,avg_ann_pay_per_emp_large_AsianNonHispanicPct2010,avg_ann_pay_per_emp_total_AsianNonHispanicPct2010,2008_dem_%_vote_AsianNonHispanicPct2010,popul_college_grad_prc_AsianNonHispanicPct2010,MultipleRacePct2010_AsianNonHispanicPct2010,MultipleRacePct2010_NativeAmericanNonHispanicPct2010,urban_population_prc_HispanicPct2010,WhiteNonHispanicPct2010_HispanicPct2010,MultipleRacePct2010_HispanicPct2010,urban_population_prc_MultipleRacePct2010,popul_college_grad_prc_MultipleRacePct2010,AsianNonHispanicPct2010_MultipleRacePct2010,NativeAmericanNonHispanicPct2010_MultipleRacePct2010,HispanicPct2010_MultipleRacePct2010
703,IA,Mills,5.3,15059.0,0.404276512,0.595723488,0.003187463,0.016734179,0.001593731,29539.29344,0.0,27363.63636,0.000606946,0.408678934,0.574430102,0.016890964,21.79,92.0,16.0,8.0,0.7,1.3281094362175443,95.56,0.38,0.37,0.27,2.38,1.1,0.24083701384511383,0.0006443080097462719,11942.042518867682,0.0,11062.475463257177,0.1652192939653982,6.468424192,3.234212096,0.14958230943999998,0.9621780985599999,0.4447041632,0.24083701384511383,12.98081480352,56.92733651328,1.5395444679999999,0.267746864,0.011713925299999999,1.5991181452399998,0.0006443080097462719,11942.042518867682,0.0,808302484.0234935,472628.69504,10929.5385728,0.0,0.0,0.0,0.0,0.0,11062.475463257177,808302484.0234935,0.0,437818.18176,10124.5454532,0.1652192939653982,0.23475748174287125,6.538862944,3.269431472,0.15529799492,0.15121120558,0.23475748174287125,54.89254054712,1.553968688,1.6141005198400002,12.98081480352,348.64,1.5395444679999999,1.553968688,736.0,8791.52,6.468424192,0.267746864,472628.69504,0.0,437818.18176,6.538862944,348.64,5.92,17.6,3.234212096,3.269431472,736.0,764.48,3.04,0.011713925299999999,56.92733651328,1.5991181452399998,54.89254054712,1.6141005198400002,8791.52,764.48,36.3128,227.4328,0.15529799492,3.04,36.3128,0.14958230943999998,10929.5385728,0.0,10124.5454532,0.15121120558,5.92,0.40700000000000003,0.29700000000000004,0.9621780985599999,227.4328,2.618,0.4447041632,17.6,0.40700000000000003,0.29700000000000004,2.618
704,IA,Mitchell,5.3,10776.0,0.328043801,0.671956199,0.000556793,0.027561247,0.001484781,29477.69667,34484.16887,30654.77667,0.000835189,0.551335414,0.428199792,0.020464794,22.81,88.0,13.0,6.0,0.9,1.3919821826280625,98.03,0.19,0.26,0.08,1.02,0.5,0.22043106562547243,0.000487073202892581,9669.975660351844,11312.317830440676,10056.109457632923,0.18086216483446863,4.264569413,1.9682628060000003,0.08529138826,0.33460467702,0.1640219005,0.22043106562547243,15.32732089919,65.87186618797,2.425389736,0.35829621100000003,0.0248051223,2.70182904341,0.000487073202892581,9669.975660351844,1016513869.8669168,903632208.1648527,383210.05671000003,7664.2011342000005,11312.317830440676,1016513869.8669168,1057104495.3604163,448294.19531000004,8965.8839062,10056.109457632923,903632208.1648527,1057104495.3604163,398512.09671,7970.2419342,0.18086216483446863,0.2360817095970339,7.167360382,3.308012484,0.10475372865999999,0.14334720764,0.2360817095970339,41.97642560976,1.800901872,2.0061637558200003,15.32732089919,296.53,2.425389736,1.800901872,528.0,8626.64,4.264569413,0.35829621100000003,383210.05671000003,448294.19531000004,398512.09671,7.167360382,296.53,3.38,6.5,1.9682628060000003,3.308012484,528.0,588.1800000000001,1.1400000000000001,0.0248051223,65.87186618797,2.70182904341,41.97642560976,2.0061637558200003,8626.64,588.1800000000001,18.625700000000002,99.9906,0.10475372865999999,1.1400000000000001,18.625700000000002,0.08529138826,7664.2011342000005,8965.8839062,7970.2419342,0.14334720764,3.38,0.13,0.04,0.33460467702,99.9906,0.51,0.1640219005,6.5,0.13,0.04,0.51
705,IA,Monona,7.3,9243.0,0.288001731,0.711998269,0.00162285,0.023044466,0.00183923,24267.89838,25583.69099,25558.49057,0.000912042,0.47852377,0.502710592,0.018765638,24.88,67.0,13.0,6.0,1.1,1.8392296873309533,96.33,0.36,0.22,0.97,1.16,0.97,0.20505673394100363,0.00052970142370713,6989.196741172095,7368.147290489103,7360.889525907177,0.13781567408464587,3.7440225029999996,1.7280103859999998,0.06336038081999999,0.33408200796,0.27936167907,0.20505673394100363,17.71451693272,68.58679325277,1.543979222,0.299578058,0.025348912600000002,2.21987340978,0.00052970142370713,6989.196741172095,620862413.1306416,620250851.8989483,315482.67894,5338.937643599999,7368.147290489103,620862413.1306416,653880524.913709,332587.98287,5628.4120178,7360.889525907177,620250851.8989483,653880524.913709,332260.37741,5622.867925400001,0.13781567408464587,0.24055896770277185,6.22080901,2.87114262,0.1722685572,0.1052752294,0.24055896770277185,48.42611132736,1.257297746,1.8076939085400001,17.71451693272,323.44,1.543979222,1.257297746,402.0,6454.11,3.7440225029999996,0.299578058,315482.67894,332587.98287,332260.37741,6.22080901,323.44,2.86,12.61,1.7280103859999998,2.87114262,402.0,577.98,2.16,0.025348912600000002,68.58679325277,2.21987340978,48.42611132736,1.8076939085400001,6454.11,577.98,34.678799999999995,111.74279999999999,0.1722685572,2.16,34.678799999999995,0.06336038081999999,5338.937643599999,5628.4120178,5622.867925400001,0.1052752294,2.86,0.2134,0.9409,0.33408200796,111.74279999999999,1.1252,0.27936167907,12.61,0.2134,0.9409,1.1252
706,IA,Monroe,7.3,7970.0,0.448306148,0.551693852,0.001003764,0.01944793,0.001505646,27579.84386,22126.58228,26580.86957,0.000841907,0.464239608,0.516395559,0.019364833,23.41,79.0,13.0,8.0,0.0,1.50564617314931,96.32,0.28,0.36,0.13,2.12,1.28,0.2473277456654021,0.0006749903585116081,12364.213563318051,9919.482870351858,11916.367247417116,0.20812147041151,5.827979924,3.586449184,0.16139021328,0.9504090337600001,0.5738318694400001,0.2473277456654021,12.91515307532,53.139151824639995,1.5363864699999998,0.25282309,0.0,1.8732246175999998,0.0006749903585116081,12364.213563318051,610247684.4378427,733096232.4036254,358537.97018,9928.7437896,9919.482870351858,610247684.4378427,588143797.6145532,287645.56964,7965.569620799999,11916.367247417116,733096232.4036254,588143797.6145532,345551.30441,9569.1130452,0.20812147041151,0.2397312718831009,6.035114904,3.713916864,0.12998709024000002,0.16712625888,0.2397312718831009,49.739220242879995,1.529821807,1.86522071456,12.91515307532,304.33,1.5363864699999998,1.529821807,632.0,7609.28,5.827979924,0.25282309,358537.97018,287645.56964,345551.30441,6.035114904,304.33,4.68,16.64,3.586449184,3.713916864,632.0,770.56,2.24,0.0,53.139151824639995,1.8732246175999998,49.739220242879995,1.86522071456,7609.28,770.56,26.9696,204.1984,0.12998709024000002,2.24,26.9696,0.16139021328,9928.7437896,7965.569620799999,9569.1130452,0.16712625888,4.68,0.4608,0.16640000000000002,0.9504090337600001,204.1984,2.7136,0.5738318694400001,16.64,0.4608,0.16640000000000002,2.7136
707,IA,Muscatine,8.2,42745.0,0.744484735,0.255515265,0.003626155,0.017873435,0.002479822,29178.7228,52246.24389,43433.12102,0.00283074,0.571159579,0.414718343,0.014122078,24.32,74.0,17.0,9.0,0.0,1.356883846063867,80.75,1.28,0.78,0.18,15.92,1.9,0.19022721435197978,0.00184618962451717,21723.113711396458,38896.53103719202,32335.29559279763,0.42521958781452657,12.656240495,6.700362615,0.5806980933,11.8521969812,1.4145209964999998,0.19022721435197978,6.2141312448,20.63285764875,1.32263419,0.303848395,0.0,1.44327987625,0.00184618962451717,21723.113711396458,1524478667.8075037,1267322998.5814333,496038.2876,22759.403784000002,38896.53103719202,1524478667.8075037,2269217433.7148056,888186.14613,40752.0702342,32335.29559279763,1267322998.5814333,2269217433.7148056,738363.0573399999,33877.8343956,0.42521958781452657,0.2368703541914576,9.709712843,5.140436211,0.73108426112,0.44550447162000006,0.2368703541914576,33.48850619725,1.045033772,1.1403577985,6.2141312448,413.44,1.32263419,1.045033772,666.0,5975.5,12.656240495,0.303848395,496038.2876,888186.14613,738363.0573399999,9.709712843,413.44,13.26,32.3,6.700362615,5.140436211,666.0,726.75,11.52,0.0,20.63285764875,1.44327987625,33.48850619725,1.1403577985,5975.5,726.75,103.36,1285.54,0.73108426112,11.52,103.36,0.5806980933,22759.403784000002,40752.0702342,33877.8343956,0.44550447162000006,13.26,1.482,0.34199999999999997,11.8521969812,1285.54,30.247999999999998,1.4145209964999998,32.3,1.482,0.34199999999999997,30.247999999999998
708,IA,O'Brien,4.7,14398.0,0.337269065,0.662730935,0.000694541,0.031601611,0.00187526,37274.09531,30206.58135,26524.3808,0.002480206,0.318832674,0.667393972,0.013773353,20.22,95.0,15.0,5.0,1.4,1.9447145436866236,94.49,0.39,0.57,0.11,3.79,0.79,0.22351864279402578,0.0006324671868318999,12571.399273924584,10187.745448760938,8945.85311211995,0.1075323978514298,5.059035975,1.686345325,0.19224336704999997,1.27824975635,0.26644256135,0.22351864279402578,13.4004195057,62.62144604815,3.002153045,0.474024165,0.0442422554,2.98603622339,0.0006324671868318999,12571.399273924584,1125922992.2291684,988672297.9779339,559111.42965,21246.234326699996,10187.745448760938,1125922992.2291684,801210866.393578,453098.72025,17217.751369499998,8945.85311211995,988672297.9779339,801210866.393578,397865.712,15118.897055999998,0.1075323978514298,0.2127870047042411,4.7824901099999995,1.59416337,0.12434474286,0.18173462417999997,0.2127870047042411,63.06205641427999,1.308468535,1.30144412497,13.4004195057,303.29999999999995,3.002153045,1.308468535,475.0,8976.55,5.059035975,0.474024165,559111.42965,453098.72025,397865.712,4.7824901099999995,303.29999999999995,8.549999999999999,11.850000000000001,1.686345325,1.59416337,475.0,472.45,1.9500000000000002,0.0442422554,62.62144604815,2.98603622339,63.06205641427999,1.30144412497,8976.55,472.45,36.8511,358.1171,0.12434474286,1.9500000000000002,36.8511,0.19224336704999997,21246.234326699996,17217.751369499998,15118.897055999998,0.18173462417999997,8.549999999999999,0.4503,0.0869,1.27824975635,358.1171,2.9941,0.26644256135,11.850000000000001,0.4503,0.0869,2.9941
709,IA,Osceola,5.0,6462.0,0.41627979,0.58372021,0.000154751,0.026462396,0.001392758,27036.19442,31185.97561,28744.38573,0.000523058,0.331627758,0.648225136,0.020147106,23.35,100.0,13.0,5.0,1.5,2.166511915815537,91.88,0.23,0.29,0.29,6.65,0.77,0.24299092643755588,0.0005797770077608199,11254.62133555677,12982.091377875922,11965.706855363396,0.13804993345841082,5.41163727,2.08139895,0.12072113909999999,2.7682606035,0.3205354383,0.24299092643755588,13.6298669035,53.63221289479999,2.6462396,0.344011148,0.039693594,2.43136494448,0.0005797770077608199,11254.62133555677,843150099.7693381,777138801.0797536,351470.52746,7840.4963818,12982.091377875922,843150099.7693381,896421712.3002121,405417.68293,9043.932926899999,11965.706855363396,777138801.0797536,896421712.3002121,373677.01449000003,8335.8718617,0.13804993345841082,0.2149694485309251,4.311160854,1.65813879,0.07627438434,0.09617204982,0.2149694485309251,59.55892549567999,2.0147106000000004,1.85111609928,13.6298669035,303.55,2.6462396,2.0147106000000004,500.0,9188.0,5.41163727,0.344011148,351470.52746,405417.68293,373677.01449000003,4.311160854,303.55,3.7699999999999996,10.01,2.08139895,1.65813879,500.0,459.4,1.1500000000000001,0.039693594,53.63221289479999,2.43136494448,59.55892549567999,1.85111609928,9188.0,459.4,21.1324,611.002,0.07627438434,1.1500000000000001,21.1324,0.12072113909999999,7840.4963818,9043.932926899999,8335.8718617,0.09617204982,3.7699999999999996,0.2233,0.2233,2.7682606035,611.002,5.120500000000001,0.3205354383,10.01,0.2233,0.2233,5.120500000000001
710,IA,Page,6.9,15932.0,0.666457444,0.333542556,0.001506402,0.021528998,0.002071303,28046.87077,33055.34826,29566.7107,0.000596284,0.394235998,0.59148994,0.014274062,25.03,68.0,17.0,7.0,0.6,0.941501380868692,92.69,2.16,0.73,0.43,2.75,1.37,0.22229191933698683,0.0013804353031295318,18692.04580557251,22029.982911889445,19704.95444060945,0.2627415155598691,11.329776548,4.665202108,0.48651393411999994,1.832757971,0.91304669828,0.22229191933698683,8.348570176680001,30.916059515639997,1.4639718640000001,0.36599296600000003,0.0129173988,1.99552282462,0.0013804353031295318,18692.04580557251,927099080.9055644,829253714.0968763,476796.80309,20474.2156621,22029.982911889445,927099080.9055644,977337919.0911683,561940.92042,24130.4042298,19704.95444060945,829253714.0968763,977337919.0911683,502634.0819,21583.698811,0.2627415155598691,0.2331866268028601,6.702011966,2.7596519859999997,0.85154975568,0.28779227854,0.2331866268028601,54.825202538599996,0.970636216,1.32306280678,8.348570176680001,425.51,1.4639718640000001,0.970636216,476.0,6302.92,11.329776548,0.36599296600000003,476796.80309,561940.92042,502634.0819,6.702011966,425.51,12.41,23.290000000000003,4.665202108,2.7596519859999997,476.0,648.8299999999999,15.120000000000001,0.0129173988,30.916059515639997,1.99552282462,54.825202538599996,1.32306280678,6302.92,648.8299999999999,200.21040000000002,254.89749999999998,0.85154975568,15.120000000000001,200.21040000000002,0.48651393411999994,20474.2156621,24130.4042298,21583.698811,0.28779227854,12.41,1.0001,0.5891000000000001,1.832757971,254.89749999999998,3.7675,0.91304669828,23.290000000000003,1.0001,0.5891000000000001,3.7675
711,IA,Palo Alto,6.1,9421.0,0.385097123,0.614902877,0.001486042,0.026536461,0.001804479,25022.94631,0.0,25265.11799,0.000485087,0.505201831,0.477320017,0.017478152,23.73,100.0,14.0,5.0,2.1,1.5921876658528815,96.68,0.47,0.33,0.22,1.61,0.84,0.23679732885712287,0.0006948996714139169,9636.264632964465,0.0,9729.524250204542,0.19455177165243223,5.391359722,1.925485615,0.12708205059,0.62000636803,0.32348158332,0.23679732885712287,14.59164527121,59.44881014836,2.6536461,0.371510454,0.055726568100000005,2.5655450494800003,0.0006948996714139169,9636.264632964465,0.0,632207690.979585,350321.24834,8257.5722823,0.0,0.0,0.0,0.0,0.0,9729.524250204542,632207690.979585,0.0,353711.65186,8337.4889367,0.19455177165243223,0.24114294656135113,7.072825634000001,2.526009155,0.23744486057,0.16671660423,0.24114294656135113,46.14729924356,1.7478152,1.6897877353600002,14.59164527121,332.22,2.6536461,1.7478152,500.0,9668.0,5.391359722,0.371510454,350321.24834,0.0,353711.65186,7.072825634000001,332.22,4.62,11.76,1.925485615,2.526009155,500.0,483.40000000000003,2.3499999999999996,0.055726568100000005,59.44881014836,2.5655450494800003,46.14729924356,1.6897877353600002,9668.0,483.40000000000003,45.4396,155.65480000000002,0.23744486057,2.3499999999999996,45.4396,0.12708205059,8257.5722823,0.0,8337.4889367,0.16671660423,4.62,0.2772,0.1848,0.62000636803,155.65480000000002,1.3524,0.32348158332,11.76,0.2772,0.1848,1.3524
712,IA,Plymouth,4.6,24986.0,0.37060754,0.62939246,0.001080605,0.025134075,0.001360762,29131.8496,48218.16563,36046.02151,0.001235092,0.369964834,0.62060422,0.009430946,21.02,94.0,19.0,6.0,0.0,1.1206275514288,95.18,0.29,0.46,0.2,2.97,1.0,0.23325759129514842,0.00050430865734548,10796.483115905985,17870.01574744685,13358.927358608185,0.13711175701524836,7.04154326,2.22364524,0.1704794684,1.1007043938,0.37060754,0.23325759129514842,13.2298295092,59.90557434280001,2.3626030499999997,0.47754742499999997,0.0,2.3922612585,0.00050430865734548,10796.483115905985,1404684349.1210494,1050087277.3076849,553505.1424,13400.650816000001,17870.01574744685,1404684349.1210494,1738073035.4717228,916145.1469700001,22180.3561898,13358.927358608185,1050087277.3076849,1738073035.4717228,684874.40869,16581.1698946,0.13711175701524836,0.2296017372319995,7.029331846000001,2.219789004,0.10728980185999999,0.17018382364,0.2296017372319995,59.06910965960001,0.886508924,0.8976374402800001,13.2298295092,399.38,2.3626030499999997,0.886508924,564.0,8946.92,7.04154326,0.47754742499999997,553505.1424,916145.1469700001,684874.40869,7.029331846000001,399.38,8.74,19.0,2.22364524,2.219789004,564.0,571.08,1.7399999999999998,0.0,59.90557434280001,2.3922612585,59.06910965960001,0.8976374402800001,8946.92,571.08,27.6022,282.68460000000005,0.10728980185999999,1.7399999999999998,27.6022,0.1704794684,13400.650816000001,22180.3561898,16581.1698946,0.17018382364,8.74,0.46,0.2,1.1007043938,282.68460000000005,2.97,0.37060754,19.0,0.46,0.2,2.97
713,IA,Pocahontas,5.2,7310.0,0.0,1.0,0.000957592,0.028454172,0.001915185,26795.84775,0.0,28205.63231,0.000450068,0.448765894,0.533034156,0.01819995,22.07,98.0,15.0,6.0,0.0,2.3255813953488373,96.35,0.36,0.16,0.12,2.27,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07,96.35,2.788508856,0.42681258,0.0,2.7415594721999996,0.0,0.0,0.0,755793829.0712409,401937.71625,4287.33564,0.0,0.0,0.0,0.0,0.0,0.0,755793829.0712409,0.0,423084.48465,4512.901169600001,0.0,0.23920754954987547,6.73148841,2.6925953639999998,0.16155572184,0.07180254304,0.23920754954987547,51.3578409306,1.7835950999999999,1.7535651824999998,22.07,331.05,2.788508856,1.7835950999999999,588.0,9442.3,0.0,0.42681258,401937.71625,0.0,423084.48465,6.73148841,331.05,2.4,16.200000000000003,0.0,2.6925953639999998,588.0,578.0999999999999,2.16,0.0,96.35,2.7415594721999996,51.3578409306,1.7535651824999998,9442.3,578.0999999999999,34.686,218.7145,0.16155572184,2.16,34.686,0.0,4287.33564,0.0,4512.901169600001,0.07180254304,2.4,0.1728,0.1296,0.0,218.7145,2.4516,0.0,16.200000000000003,0.1728,0.1296,2.4516
714,IA,Polk,6.1,430640.0,0.950912595,0.049087405,0.003406558,0.02006084,0.002131711,39300.29716,47446.14502,44023.01486,0.002159576,0.564327895,0.418254923,0.017417182,20.39,84.0,30.0,8.0,0.3,1.0565669700910274,80.74,5.89,3.51,0.21,7.58,2.42,0.046677831670365974,0.0020270708388000452,37371.14755668673,45117.136883714535,41862.039300246164,0.5366265030653375,28.52737785,7.60730076,3.33770320845,7.2079174701,2.3012084799,0.046677831670365974,1.0008921879500001,3.9633170797,1.68511056,0.6018252,0.006018252,1.6197122216,0.0020270708388000452,37371.14755668673,1864647598.3824544,1730117565.877096,1179008.9148000001,137944.04303159998,45117.136883714535,1864647598.3824544,2088722347.2651753,1423384.3506,166535.9690202,41862.039300246164,1730117565.877096,2088722347.2651753,1320690.4458,154520.7821586,0.5366265030653375,0.2360329202699771,16.92983685,4.51462316,3.32389130155,1.98079091145,0.2360329202699771,33.76990248302,1.463043288,1.40626327468,1.0008921879500001,611.7,1.68511056,1.463043288,672.0,6782.16,28.52737785,0.6018252,1179008.9148000001,1423384.3506,1320690.4458,16.92983685,611.7,105.3,72.6,7.60730076,4.51462316,672.0,645.92,47.12,0.006018252,3.9633170797,1.6197122216,33.76990248302,1.40626327468,6782.16,645.92,475.55859999999996,612.0092,3.32389130155,47.12,475.55859999999996,3.33770320845,137944.04303159998,166535.9690202,154520.7821586,1.98079091145,105.3,8.4942,0.5082,7.2079174701,612.0092,18.3436,2.3012084799,72.6,8.4942,0.5082,18.3436
715,IA,Pottawattamie,5.9,93158.0,0.735803688,0.264196312,0.007256489,0.016595461,0.002501127,29156.51865,30785.1812,30041.49364,0.002348161,0.48289225,0.501819471,0.01528828,25.48,69.0,15.0,10.0,0.2,2.0073423645848987,89.75,1.31,0.59,0.36,6.6,1.9,0.19439662072559863,0.001840338470756376,21453.473951910782,22651.849862708263,22104.641813340542,0.355313898456618,11.037055319999999,7.358036879999999,0.43412417591999997,4.8563043407999995,1.3980270071999998,0.19439662072559863,6.73172202976,23.711619002,1.145086809,0.24893191499999998,0.0033190922,1.4894426247499999,0.001840338470756376,21453.473951910782,897588709.8014294,875905369.5885165,437347.77975000005,17202.3460035,22651.849862708263,897588709.8014294,924832825.2260475,461777.718,18163.256908,22104.641813340542,875905369.5885165,924832825.2260475,450622.4046,17724.4812476,0.355313898456618,0.24232473344499977,7.2433837500000005,4.8289225,0.6325888475000001,0.2849064275,0.24232473344499977,45.038297522250005,1.05489132,1.3721231299999999,6.73172202976,382.2,1.145086809,1.05489132,690.0,6192.75,11.037055319999999,0.24893191499999998,437347.77975000005,461777.718,450622.4046,7.2433837500000005,382.2,8.85,28.5,7.358036879999999,4.8289225,690.0,897.5,13.100000000000001,0.0033190922,23.711619002,1.4894426247499999,45.038297522250005,1.3721231299999999,6192.75,897.5,117.5725,592.35,0.6325888475000001,13.100000000000001,117.5725,0.43412417591999997,17202.3460035,18163.256908,17724.4812476,0.2849064275,8.85,1.121,0.6839999999999999,4.8563043407999995,592.35,12.54,1.3980270071999998,28.5,1.121,0.6839999999999999,12.54
716,IA,Poweshiek,5.9,18914.0,0.480067675,0.519932325,0.001268901,0.026065348,0.00179761,33466.81922,30684.35635,32026.15317,0.000830602,0.550194397,0.432658758,0.017146845,22.36,93.0,18.0,7.0,0.5,1.3217722322089458,93.61,1.13,1.35,0.22,2.41,1.37,0.24960270242009439,0.00086297445325675,16066.338092590713,14730.567611815986,15374.72089151578,0.26413054496581695,8.64121815,3.3604737250000003,0.6480913612500001,1.1569630967500002,0.6576927147500001,0.24960270242009439,11.625686787,48.670864943249995,2.424077364,0.46917626399999995,0.013032674,2.43997722628,0.00086297445325675,16066.338092590713,1026907806.8475089,1071813478.4524199,602402.74596,45180.205947,14730.567611815986,1026907806.8475089,982701896.3879621,552318.4143,41423.8810725,15374.72089151578,1071813478.4524199,982701896.3879621,576470.75706,43235.3067795,0.26413054496581695,0.23804642446457888,9.903499146,3.8513607789999997,0.6217196686099998,0.74276243595,0.23804642446457888,40.501186336379995,1.594656585,1.6051161604500002,11.625686787,402.48,2.424077364,1.594656585,651.0,8705.73,8.64121815,0.46917626399999995,602402.74596,552318.4143,576470.75706,9.903499146,402.48,24.3,24.660000000000004,3.3604737250000003,3.8513607789999997,651.0,655.27,7.909999999999999,0.013032674,48.670864943249995,2.43997722628,40.501186336379995,1.6051161604500002,8705.73,655.27,105.77929999999999,225.60010000000003,0.6217196686099998,7.909999999999999,105.77929999999999,0.6480913612500001,45180.205947,41423.8810725,43235.3067795,0.74276243595,24.3,1.8495000000000004,0.3014,1.1569630967500002,225.60010000000003,3.3017000000000003,0.6576927147500001,24.660000000000004,1.8495000000000004,0.3014,3.3017000000000003
717,IA,Ringgold,4.8,5131.0,0.0,1.0,0.0,0.02475151,0.002533619,26741.11111,23926.31579,26472.36181,0.002022997,0.459650428,0.521011528,0.019338044,22.17,92.0,13.0,6.0,1.9,2.1438316117715845,96.78,0.33,0.31,0.25,1.77,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,96.78,2.27713892,0.32176963000000003,0.047027869,2.3954511378000003,0.0,0.0,639816268.9933375,707900368.5053307,347634.44443000003,8289.7444441,0.0,639816268.9933375,633386088.373196,311042.10527,7417.1578949,0.0,707900368.5053307,633386088.373196,344140.70353,8206.4321611,0.0,0.23948317183813395,5.975455564,2.757902568,0.15168464124,0.14249163268,0.23948317183813395,50.423495679839995,1.7791000479999999,1.87153589832,22.17,288.21000000000004,2.27713892,1.7791000479999999,552.0,8903.76,0.0,0.32176963000000003,347634.44443000003,311042.10527,344140.70353,5.975455564,288.21000000000004,4.03,9.62,0.0,2.757902568,552.0,580.6800000000001,1.98,0.047027869,96.78,2.3954511378000003,50.423495679839995,1.87153589832,8903.76,580.6800000000001,31.9374,171.3006,0.15168464124,1.98,31.9374,0.0,8289.7444441,7417.1578949,8206.4321611,0.14249163268,4.03,0.2294,0.185,0.0,171.3006,1.3098,0.0,9.62,0.2294,0.185,1.3098
